"fecha","consumo","festivo","visibility","windBearing","temperature","dewPoint","pressure","apparentTemperature","windSpeed","humidity"
2013-01-24 05:00:00,0.075,0,7.58,35,1.23,-1.11,1012.7,-1.72,2.67,0.84
2013-01-24 05:30:00,0.117,0,7.58,35,1.23,-1.11,1012.7,-1.72,2.67,0.84
2013-01-24 06:00:00,0.078,0,7.72,32,1.23,-1.14,1013.38,-1.8,2.75,0.84
2013-01-24 06:30:00,0.114,0,7.72,32,1.23,-1.14,1013.38,-1.8,2.75,0.84
2013-01-24 07:00:00,0.086,0,6.87,37,1.22,-1.19,1014.14,-1.74,2.67,0.84
2013-01-24 07:30:00,0.102,0,6.87,37,1.22,-1.19,1014.14,-1.74,2.67,0.84
2013-01-24 08:00:00,0.096,0,6.95,39,1.57,-1.25,1014.9,-1.52,2.89,0.82
2013-01-24 08:30:00,0.09,0,6.95,39,1.57,-1.25,1014.9,-1.52,2.89,0.82
2013-01-24 09:00:00,0.103,0,7.23,38,1.62,-1.17,1015.76,-1.47,2.9,0.82
2013-01-24 09:30:00,0.084,0,7.23,38,1.62,-1.17,1015.76,-1.47,2.9,0.82
2013-01-24 10:00:00,0.183,0,9.19,34,1.69,-1.19,1016.63,-1.71,3.29,0.81
2013-01-24 10:30:00,0.142,0,9.19,34,1.69,-1.19,1016.63,-1.71,3.29,0.81
2013-01-24 11:00:00,0.197,0,10.11,44,1.8,-1.3,1017.34,-1.48,3.17,0.8
2013-01-24 11:30:00,0.438,0,10.11,44,1.8,-1.3,1017.34,-1.48,3.17,0.8
2013-01-24 12:00:00,0.952,0,11.17,56,1.84,-1.38,1017.52,-1.31,3.03,0.79
2013-01-24 12:30:00,0.22,0,11.17,56,1.84,-1.38,1017.52,-1.31,3.03,0.79
2013-01-24 13:00:00,0.208,0,12.28,54,1.91,-2.19,1017.78,-1.41,3.25,0.74
2013-01-24 13:30:00,0.171,0,12.28,54,1.91,-2.19,1017.78,-1.41,3.25,0.74
2013-01-24 14:00:00,0.16,0,13.07,55,2.17,-2.26,1018.09,-0.64,2.7,0.72
2013-01-24 14:30:00,0.177,0,13.07,55,2.17,-2.26,1018.09,-0.64,2.7,0.72
2013-01-24 15:00:00,0.249,0,13.07,60,2.23,-2.68,1018.36,0.01,2.12,0.7
2013-01-24 15:30:00,1.022,0,13.07,60,2.23,-2.68,1018.36,0.01,2.12,0.7
2013-01-24 16:00:00,0.45,0,12.79,49,2.18,-3.15,1018.99,0.66,1.55,0.68
2013-01-24 16:30:00,0.244,0,12.79,49,2.18,-3.15,1018.99,0.66,1.55,0.68
2013-01-24 17:00:00,0.334,0,13.57,355,2.08,-3.03,1020.05,2.08,1.13,0.69
2013-01-24 17:30:00,0.384,0,13.57,355,2.08,-3.03,1020.05,2.08,1.13,0.69
2013-01-24 18:00:00,0.301,0,13.26,15,1.71,-2.95,1020.24,1.71,1.23,0.71
2013-01-24 18:30:00,0.2,0,13.26,15,1.71,-2.95,1020.24,1.71,1.23,0.71
2013-01-24 19:00:00,0.238,0,12.73,76,1.56,-2.7,1020.37,1.56,0.9,0.73
2013-01-24 19:30:00,0.207,0,12.73,76,1.56,-2.7,1020.37,1.56,0.9,0.73
2013-01-24 20:00:00,1.138,0,13.08,80,1.5,-2.71,1020.69,1.5,0.32,0.74
2013-01-24 20:30:00,0.241,0,13.08,80,1.5,-2.71,1020.69,1.5,0.32,0.74
2013-01-24 21:00:00,0.223,0,12.92,319,1.12,-2.42,1020.95,1.12,0.85,0.77
2013-01-24 21:30:00,0.259,0,12.92,319,1.12,-2.42,1020.95,1.12,0.85,0.77
2013-01-24 22:00:00,0.229,0,12.23,326,1.02,-2.79,1020.97,1.02,0.57,0.76
2013-01-24 22:30:00,0.276,0,12.23,326,1.02,-2.79,1020.97,1.02,0.57,0.76
2013-01-24 23:00:00,0.25,0,11.86,109,-0.11,-2.93,1020.71,-0.11,0.38,0.81
2013-01-24 23:30:00,0.257,0,11.86,109,-0.11,-2.93,1020.71,-0.11,0.38,0.81
2013-01-25 00:00:00,0.274,0,11.8,238,-0.78,-2.89,1020.46,-0.78,0.39,0.86
2013-01-25 00:30:00,0.225,0,11.8,238,-0.78,-2.89,1020.46,-0.78,0.39,0.86
2013-01-25 01:00:00,0.258,0,12.2,212,-1.19,-2.98,1020.28,-1.19,0.56,0.88
2013-01-25 01:30:00,0.22,0,12.2,212,-1.19,-2.98,1020.28,-1.19,0.56,0.88
2013-01-25 02:00:00,0.245,0,11.56,197,-0.89,-2.6,1020.08,-0.89,0.45,0.88
2013-01-25 02:30:00,0.235,0,11.56,197,-0.89,-2.6,1020.08,-0.89,0.45,0.88
2013-01-25 03:00:00,0.112,0,10.33,197,-0.2,-2.18,1019.8,-0.2,0.42,0.86
2013-01-25 03:30:00,0.122,0,10.33,197,-0.2,-2.18,1019.8,-0.2,0.42,0.86
2013-01-25 04:00:00,0.075,0,10.93,208,0.28,-2.54,1019.94,0.28,0.5,0.81
2013-01-25 04:30:00,0.118,0,10.93,208,0.28,-2.54,1019.94,0.28,0.5,0.81
2013-01-25 05:00:00,0.089,0,11.62,129,0.75,-2.72,1019.29,0.75,1.22,0.78
2013-01-25 05:30:00,0.103,0,11.62,129,0.75,-2.72,1019.29,0.75,1.22,0.78
2013-01-25 06:00:00,0.105,0,12.36,153,0.81,-3.25,1019.06,0.81,1.17,0.74
2013-01-25 06:30:00,0.086,0,12.36,153,0.81,-3.25,1019.06,0.81,1.17,0.74
2013-01-25 07:00:00,0.116,0,11.75,142,0.88,-3.33,1019.03,-1.06,1.72,0.73
2013-01-25 07:30:00,0.074,0,11.75,142,0.88,-3.33,1019.03,-1.06,1.72,0.73
2013-01-25 08:00:00,0.114,0,12.54,142,1.01,-3.37,1018.78,-1.63,2.31,0.73
2013-01-25 08:30:00,0.072,0,12.54,142,1.01,-3.37,1018.78,-1.63,2.31,0.73
2013-01-25 09:00:00,0.113,0,12.44,143,1.08,-3.27,1018.42,-2.05,2.82,0.73
2013-01-25 09:30:00,0.077,0,12.44,143,1.08,-3.27,1018.42,-2.05,2.82,0.73
2013-01-25 10:00:00,0.124,0,12.3,148,1.27,-3.09,1018.1,-2.02,3.05,0.73
2013-01-25 10:30:00,0.197,0,12.3,148,1.27,-3.09,1018.1,-2.02,3.05,0.73
2013-01-25 11:00:00,0.169,0,12.04,151,1.73,-2.31,1017.66,-1.68,3.33,0.75
2013-01-25 11:30:00,0.756,0,12.04,151,1.73,-2.31,1017.66,-1.68,3.33,0.75
2013-01-25 12:00:00,0.185,0,12.33,155,1.81,-1.89,1016.62,-1.89,3.74,0.76
2013-01-25 12:30:00,0.254,0,12.33,155,1.81,-1.89,1016.62,-1.89,3.74,0.76
2013-01-25 13:00:00,0.16,0,12.54,155,1.85,-2.31,1015.57,-2.19,4.28,0.74
2013-01-25 13:30:00,0.112,0,12.54,155,1.85,-2.31,1015.57,-2.19,4.28,0.74
2013-01-25 14:00:00,0.14,0,12.28,151,1.73,-2.37,1014.29,-2.73,4.97,0.74
2013-01-25 14:30:00,0.328,0,12.28,151,1.73,-2.37,1014.29,-2.73,4.97,0.74
2013-01-25 15:00:00,0.278,0,12.96,152,1.28,-2.39,1013.12,-3.37,5.11,0.77
2013-01-25 15:30:00,0.185,0,12.96,152,1.28,-2.39,1013.12,-3.37,5.11,0.77
2013-01-25 16:00:00,0.238,0,11.97,154,0.73,-2.73,1011.86,-3.99,4.98,0.78
2013-01-25 16:30:00,0.525,0,11.97,154,0.73,-2.73,1011.86,-3.99,4.98,0.78
2013-01-25 17:00:00,0.301,0,11.7,154,0.67,-2.47,1010.77,-4.07,4.99,0.79
2013-01-25 17:30:00,0.328,0,11.7,154,0.67,-2.47,1010.77,-4.07,4.99,0.79
2013-01-25 18:00:00,0.211,0,10.3,154,0.66,-2.31,1009.62,-3.87,4.63,0.8
2013-01-25 18:30:00,0.57,0,10.3,154,0.66,-2.31,1009.62,-3.87,4.63,0.8
2013-01-25 19:00:00,0.337,0,8.34,151,0.96,-1.66,1008.15,-3.46,4.56,0.83
2013-01-25 19:30:00,0.661,0,8.34,151,0.96,-1.66,1008.15,-3.46,4.56,0.83
2013-01-25 20:00:00,0.604,0,7.21,153,1.51,-0.69,1006.4,-3.09,5.12,0.85
2013-01-25 20:30:00,0.239,0,7.21,153,1.51,-0.69,1006.4,-3.09,5.12,0.85
2013-01-25 21:00:00,0.232,0,5.95,156,2.47,0.29,1004.72,-2.3,5.96,0.86
2013-01-25 21:30:00,0.278,0,5.95,156,2.47,0.29,1004.72,-2.3,5.96,0.86
2013-01-25 22:00:00,0.23,0,6.5,164,2.98,0.76,1003.54,-1.67,6.02,0.85
2013-01-25 22:30:00,0.276,0,6.5,164,2.98,0.76,1003.54,-1.67,6.02,0.85
2013-01-25 23:00:00,0.244,0,5.21,163,2.94,0.53,1002.85,-1.71,5.97,0.84
2013-01-25 23:30:00,0.265,0,5.21,163,2.94,0.53,1002.85,-1.71,5.97,0.84
2013-01-26 00:00:00,0.256,1,4.7,157,2.87,1.27,1002.22,-1.72,5.79,0.89
2013-01-26 00:30:00,0.241,1,4.7,157,2.87,1.27,1002.22,-1.72,5.79,0.89
2013-01-26 01:00:00,0.253,1,5.29,156,2.42,1.22,1001.7,-2.16,5.52,0.92
2013-01-26 01:30:00,0.222,1,5.29,156,2.42,1.22,1001.7,-2.16,5.52,0.92
2013-01-26 02:00:00,0.262,1,6.31,162,2.38,0.88,1001.92,-1.92,4.96,0.9
2013-01-26 02:30:00,0.118,1,6.31,162,2.38,0.88,1001.92,-1.92,4.96,0.9
2013-01-26 03:00:00,0.128,1,7.21,164,2.41,0.97,1001.94,-1.49,4.27,0.9
2013-01-26 03:30:00,0.074,1,7.21,164,2.41,0.97,1001.94,-1.49,4.27,0.9
2013-01-26 04:00:00,0.122,1,4.51,177,2.46,1.45,1002.54,-0.26,2.67,0.93
2013-01-26 04:30:00,0.08,1,4.51,177,2.46,1.45,1002.54,-0.26,2.67,0.93
2013-01-26 05:00:00,0.116,1,5.15,210,2.57,2.06,1003.72,0.42,2.11,0.96
2013-01-26 05:30:00,0.088,1,5.15,210,2.57,2.06,1003.72,0.42,2.11,0.96
2013-01-26 06:00:00,0.106,1,7.47,244,3.01,2.47,1004.32,0.34,2.73,0.96
2013-01-26 06:30:00,0.096,1,7.47,244,3.01,2.47,1004.32,0.34,2.73,0.96
2013-01-26 07:00:00,0.098,1,9.99,264,3.01,2.82,1005.22,-0.17,3.37,0.99
2013-01-26 07:30:00,0.102,1,9.99,264,3.01,2.82,1005.22,-0.17,3.37,0.99
2013-01-26 08:00:00,0.091,1,12.04,291,2.37,1.68,1006.57,-1.22,3.77,0.95
2013-01-26 08:30:00,0.106,1,12.04,291,2.37,1.68,1006.57,-1.22,3.77,0.95
2013-01-26 09:00:00,0.084,1,12.15,286,2.91,2.12,1008.08,-0.47,3.63,0.95
2013-01-26 09:30:00,0.111,1,12.15,286,2.91,2.12,1008.08,-0.47,3.63,0.95
2013-01-26 10:00:00,0.112,1,12.97,258,4.31,2.93,1009.2,1.02,3.98,0.91
2013-01-26 10:30:00,0.118,1,12.97,258,4.31,2.93,1009.2,1.02,3.98,0.91
2013-01-26 11:00:00,0.48,1,12.23,254,5.69,2.9,1009.89,2.5,4.39,0.82
2013-01-26 11:30:00,0.339,1,12.23,254,5.69,2.9,1009.89,2.5,4.39,0.82
2013-01-26 12:00:00,0.208,1,12.05,253,6.74,2.59,1010.16,3.68,4.62,0.75
2013-01-26 12:30:00,0.308,1,12.05,253,6.74,2.59,1010.16,3.68,4.62,0.75
2013-01-26 13:00:00,0.081,1,12.47,246,7.32,2.61,1010.14,4.36,4.72,0.72
2013-01-26 13:30:00,0.12,1,12.47,246,7.32,2.61,1010.14,4.36,4.72,0.72
2013-01-26 14:00:00,0.127,1,12.47,240,7.41,2.61,1010.3,4.54,4.57,0.72
2013-01-26 14:30:00,0.277,1,12.47,240,7.41,2.61,1010.3,4.54,4.57,0.72
2013-01-26 15:00:00,0.41,1,12.71,226,7.3,2.91,1010.36,4.69,4,0.74
2013-01-26 15:30:00,0.349,1,12.71,226,7.3,2.91,1010.36,4.69,4,0.74
2013-01-26 16:00:00,0.234,1,12.89,213,6.86,2.99,1010.05,4.15,3.97,0.76
2013-01-26 16:30:00,0.276,1,12.89,213,6.86,2.99,1010.05,4.15,3.97,0.76
2013-01-26 17:00:00,0.299,1,12.87,198,6.62,3.01,1009.68,3.98,3.76,0.78
2013-01-26 17:30:00,0.179,1,12.87,198,6.62,3.01,1009.68,3.98,3.76,0.78
2013-01-26 18:00:00,0.24,1,12.84,188,6.2,3.47,1008.94,3.18,4.29,0.83
2013-01-26 18:30:00,0.751,1,12.84,188,6.2,3.47,1008.94,3.18,4.29,0.83
2013-01-26 19:00:00,0.699,1,12.65,196,6.47,4.17,1007.86,3.16,5.02,0.85
2013-01-26 19:30:00,0.718,1,12.65,196,6.47,4.17,1007.86,3.16,5.02,0.85
2013-01-26 20:00:00,1.603,1,11.99,199,7.52,5.27,1006.9,4.14,5.86,0.86
2013-01-26 20:30:00,0.821,1,11.99,199,7.52,5.27,1006.9,4.14,5.86,0.86
2013-01-26 21:00:00,0.642,1,10.64,196,7.53,5.79,1005.93,3.83,6.8,0.89
2013-01-26 21:30:00,1.155,1,10.64,196,7.53,5.79,1005.93,3.83,6.8,0.89
2013-01-26 22:00:00,1.401,1,11.17,197,7.46,5.3,1004.21,3.59,7.27,0.86
2013-01-26 22:30:00,1.23,1,11.17,197,7.46,5.3,1004.21,3.59,7.27,0.86
2013-01-26 23:00:00,0.219,1,11.46,196,7.56,5.34,1002.92,3.78,7.09,0.86
2013-01-26 23:30:00,0.198,1,11.46,196,7.56,5.34,1002.92,3.78,7.09,0.86
2013-01-27 00:00:00,0.235,1,12.46,193,7.58,5.42,1001.52,3.64,7.6,0.86
2013-01-27 00:30:00,0.181,1,12.46,193,7.58,5.42,1001.52,3.64,7.6,0.86
2013-01-27 01:00:00,0.209,1,8.71,194,7.54,5.97,999.87,3.52,7.85,0.9
2013-01-27 01:30:00,0.142,1,8.71,194,7.54,5.97,999.87,3.52,7.85,0.9
2013-01-27 02:00:00,0.183,1,10.14,190,7.63,6.51,998.3,3.63,7.85,0.93
2013-01-27 02:30:00,0.148,1,10.14,190,7.63,6.51,998.3,3.63,7.85,0.93
2013-01-27 03:00:00,0.164,1,8.56,195,8.07,7.11,996.69,4.26,7.67,0.94
2013-01-27 03:30:00,0.115,1,8.56,195,8.07,7.11,996.69,4.26,7.67,0.94
2013-01-27 04:00:00,0.099,1,8.87,195,8.68,7.67,995.06,5.02,7.8,0.93
2013-01-27 04:30:00,0.111,1,8.87,195,8.68,7.67,995.06,5.02,7.8,0.93
2013-01-27 05:00:00,0.086,1,8.74,198,9.33,8.47,993.33,5.92,7.52,0.94
2013-01-27 05:30:00,0.121,1,8.74,198,9.33,8.47,993.33,5.92,7.52,0.94
2013-01-27 06:00:00,0.076,1,10.32,207,9.84,8.8,992.37,6.4,8.24,0.93
2013-01-27 06:30:00,0.121,1,10.32,207,9.84,8.8,992.37,6.4,8.24,0.93
2013-01-27 07:00:00,0.075,1,12.86,219,10.26,9.04,992.09,10.26,7.06,0.92
2013-01-27 07:30:00,0.12,1,12.86,219,10.26,9.04,992.09,10.26,7.06,0.92
2013-01-27 08:00:00,0.074,1,12.79,225,9.79,8.47,992.67,6.76,6.73,0.91
2013-01-27 08:30:00,0.121,1,12.79,225,9.79,8.47,992.67,6.76,6.73,0.91
2013-01-27 09:00:00,0.084,1,12.83,246,9.2,5.79,993.65,5.76,7.53,0.79
2013-01-27 09:30:00,0.11,1,12.83,246,9.2,5.79,993.65,5.76,7.53,0.79
2013-01-27 10:00:00,0.092,1,12.71,256,9.04,3.73,995.12,5.25,8.7,0.69
2013-01-27 10:30:00,0.864,1,12.71,256,9.04,3.73,995.12,5.25,8.7,0.69
2013-01-27 11:00:00,0.471,1,13.12,254,9.43,2.85,996.31,5.52,9.73,0.63
2013-01-27 11:30:00,0.414,1,13.12,254,9.43,2.85,996.31,5.52,9.73,0.63
2013-01-27 12:00:00,0.311,1,12.89,256,9.29,1.59,997.05,5.5,8.99,0.59
2013-01-27 12:30:00,0.082,1,12.89,256,9.29,1.59,997.05,5.5,8.99,0.59
2013-01-27 13:00:00,0.222,1,13.07,255,9.63,0.99,997.69,5.86,9.37,0.55
2013-01-27 13:30:00,0.352,1,13.07,255,9.63,0.99,997.69,5.86,9.37,0.55
2013-01-27 14:00:00,0.286,1,13.28,251,9.47,0.97,998.21,5.81,8.65,0.55
2013-01-27 14:30:00,0.119,1,13.28,251,9.47,0.97,998.21,5.81,8.65,0.55
2013-01-27 15:00:00,0.408,1,13.26,242,9.02,0.93,998.68,5.42,7.91,0.57
2013-01-27 15:30:00,0.218,1,13.26,242,9.02,0.93,998.68,5.42,7.91,0.57
2013-01-27 16:00:00,0.44,1,13.07,227,8.38,1.68,998.83,5.01,6.54,0.63
2013-01-27 16:30:00,0.206,1,13.07,227,8.38,1.68,998.83,5.01,6.54,0.63
2013-01-27 17:00:00,0.211,1,12.31,239,6.68,1.47,999.81,2.95,6.2,0.69
2013-01-27 17:30:00,0.266,1,12.31,239,6.68,1.47,999.81,2.95,6.2,0.69
2013-01-27 18:00:00,0.233,1,12.94,239,5.56,2.11,1000.44,1.76,5.63,0.78
2013-01-27 18:30:00,0.282,1,12.94,239,5.56,2.11,1000.44,1.76,5.63,0.78
2013-01-27 19:00:00,0.297,1,12.76,234,5.57,2.13,1000.98,1.92,5.28,0.78
2013-01-27 19:30:00,0.287,1,12.76,234,5.57,2.13,1000.98,1.92,5.28,0.78
2013-01-27 20:00:00,0.951,1,12.6,232,5.71,1.57,1001.42,2.13,5.22,0.75
2013-01-27 20:30:00,0.207,1,12.6,232,5.71,1.57,1001.42,2.13,5.22,0.75
2013-01-27 21:00:00,0.254,1,12.89,234,5.77,1.54,1002.3,1.99,5.7,0.74
2013-01-27 21:30:00,0.25,1,12.89,234,5.77,1.54,1002.3,1.99,5.7,0.74
2013-01-27 22:00:00,0.255,1,13.62,231,5.35,1.53,1002.63,1.87,4.79,0.76
2013-01-27 22:30:00,0.329,1,13.62,231,5.35,1.53,1002.63,1.87,4.79,0.76
2013-01-27 23:00:00,0.306,1,13.16,226,4.72,1.5,1003.14,1.49,4.04,0.8
2013-01-27 23:30:00,0.278,1,13.16,226,4.72,1.5,1003.14,1.49,4.04,0.8
2013-01-28 00:00:00,0.208,0,12.96,221,4.29,1.82,1003.79,1.39,3.38,0.84
2013-01-28 00:30:00,0.26,0,12.96,221,4.29,1.82,1003.79,1.39,3.38,0.84
2013-01-28 01:00:00,0.213,0,13.37,233,4.63,2.44,1004.16,1.57,3.72,0.86
2013-01-28 01:30:00,0.225,0,13.37,233,4.63,2.44,1004.16,1.57,3.72,0.86
2013-01-28 02:00:00,0.101,0,13.31,234,4.69,2.04,1004.83,1.32,4.29,0.83
2013-01-28 02:30:00,0.111,0,13.31,234,4.69,2.04,1004.83,1.32,4.29,0.83
2013-01-28 03:00:00,0.106,0,13.53,242,4.55,1.92,1005.26,1.1,4.35,0.83
2013-01-28 03:30:00,0.1,0,13.53,242,4.55,1.92,1005.26,1.1,4.35,0.83
2013-01-28 04:00:00,0.116,0,13.16,245,3.68,1.38,1006.26,0.19,4.09,0.85
2013-01-28 04:30:00,0.086,0,13.16,245,3.68,1.38,1006.26,0.19,4.09,0.85
2013-01-28 05:00:00,0.123,0,13.16,239,3.26,0.97,1007.29,-0.68,4.68,0.85
2013-01-28 05:30:00,0.074,0,13.16,239,3.26,0.97,1007.29,-0.68,4.68,0.85
2013-01-28 06:00:00,0.123,0,13.13,233,3.18,1.33,1008.04,-0.42,4.08,0.88
2013-01-28 06:30:00,0.075,0,13.13,233,3.18,1.33,1008.04,-0.42,4.08,0.88
2013-01-28 07:00:00,0.12,0,12.39,226,3.02,1.23,1008.62,-0.33,3.63,0.88
2013-01-28 07:30:00,0.085,0,12.39,226,3.02,1.23,1008.62,-0.33,3.63,0.88
2013-01-28 08:00:00,0.109,0,12.26,222,3.03,1.32,1009.36,-0.5,3.91,0.89
2013-01-28 08:30:00,0.128,0,12.26,222,3.03,1.32,1009.36,-0.5,3.91,0.89
2013-01-28 09:00:00,0.45,0,12.34,217,3.8,1.46,1009.87,0.25,4.22,0.85
2013-01-28 09:30:00,0.191,0,12.34,217,3.8,1.46,1009.87,0.25,4.22,0.85
2013-01-28 10:00:00,0.085,0,12.5,214,5.31,2.47,1010.32,1.81,4.82,0.82
2013-01-28 10:30:00,0.151,0,12.5,214,5.31,2.47,1010.32,1.81,4.82,0.82
2013-01-28 11:00:00,0.073,0,12.33,207,6.5,2.67,1009.99,3.27,4.88,0.77
2013-01-28 11:30:00,0.118,0,12.33,207,6.5,2.67,1009.99,3.27,4.88,0.77
2013-01-28 12:00:00,0.106,0,12.91,206,7.52,3.24,1009.41,4.03,6.14,0.74
2013-01-28 12:30:00,0.397,0,12.91,206,7.52,3.24,1009.41,4.03,6.14,0.74
2013-01-28 13:00:00,0.459,0,12.91,204,8.02,4.26,1008.36,4.56,6.51,0.77
2013-01-28 13:30:00,0.149,0,12.91,204,8.02,4.26,1008.36,4.56,6.51,0.77
2013-01-28 14:00:00,0.162,0,13.12,205,8.51,4.92,1007.54,4.85,7.58,0.78
2013-01-28 14:30:00,0.103,0,13.12,205,8.51,4.92,1007.54,4.85,7.58,0.78
2013-01-28 15:00:00,0.134,0,12.47,195,8.2,5.87,1005.77,4.23,8.39,0.85
2013-01-28 15:30:00,0.101,0,12.47,195,8.2,5.87,1005.77,4.23,8.39,0.85
2013-01-28 16:00:00,0.147,0,9.74,198,8.57,5.92,1003.76,4.42,9.51,0.83
2013-01-28 16:30:00,0.093,0,9.74,198,8.57,5.92,1003.76,4.42,9.51,0.83
2013-01-28 17:00:00,0.13,0,6.23,198,8.61,6.7,1001.75,4.22,10.63,0.88
2013-01-28 17:30:00,0.265,0,6.23,198,8.61,6.7,1001.75,4.22,10.63,0.88
2013-01-28 18:00:00,0.607,0,6.66,210,8.71,7.66,1001.15,4.49,10.08,0.93
2013-01-28 18:30:00,0.248,0,6.66,210,8.71,7.66,1001.15,4.49,10.08,0.93
2013-01-28 19:00:00,0.173,0,8.1,214,9.34,8.2,1000.39,5.49,9.33,0.93
2013-01-28 19:30:00,0.651,0,8.1,214,9.34,8.2,1000.39,5.49,9.33,0.93
2013-01-28 20:00:00,0.796,0,10.36,231,10.28,8.61,1000.67,10.28,8.05,0.89
2013-01-28 20:30:00,0.25,0,10.36,231,10.28,8.61,1000.67,10.28,8.05,0.89
2013-01-28 21:00:00,0.224,0,13.05,236,10.34,7.24,1001.27,10.34,7.32,0.81
2013-01-28 21:30:00,0.267,0,13.05,236,10.34,7.24,1001.27,10.34,7.32,0.81
2013-01-28 22:00:00,0.262,0,12.26,224,10.5,8.07,1001.44,10.5,6.94,0.85
2013-01-28 22:30:00,0.25,0,12.26,224,10.5,8.07,1001.44,10.5,6.94,0.85
2013-01-28 23:00:00,0.278,0,13.76,229,10.54,7.64,1001.97,10.54,7.29,0.82
2013-01-28 23:30:00,0.224,0,13.76,229,10.54,7.64,1001.97,10.54,7.29,0.82
2013-01-29 00:00:00,0.254,0,13.39,234,10.92,7.57,1003.25,10.92,7.29,0.8
2013-01-29 00:30:00,0.219,0,13.39,234,10.92,7.57,1003.25,10.92,7.29,0.8
2013-01-29 01:00:00,0.26,0,12.83,235,10.94,7.5,1003.69,10.94,7.68,0.79
2013-01-29 01:30:00,0.164,0,12.83,235,10.94,7.5,1003.69,10.94,7.68,0.79
2013-01-29 02:00:00,0.113,0,11.62,237,10.92,7.17,1004.12,10.92,7.61,0.78
2013-01-29 02:30:00,0.112,0,11.62,237,10.92,7.17,1004.12,10.92,7.61,0.78
2013-01-29 03:00:00,0.091,0,10.96,229,10.47,7.99,1004.23,10.47,6.54,0.85
2013-01-29 03:30:00,0.125,0,10.96,229,10.47,7.99,1004.23,10.47,6.54,0.85
2013-01-29 04:00:00,0.077,0,10.06,225,10.23,8.02,1004.18,10.23,6.16,0.86
2013-01-29 04:30:00,0.128,0,10.06,225,10.23,8.02,1004.18,10.23,6.16,0.86
2013-01-29 05:00:00,0.075,0,10.03,226,9.76,8.55,1003.75,7.09,5.51,0.92
2013-01-29 05:30:00,0.126,0,10.03,226,9.76,8.55,1003.75,7.09,5.51,0.92
2013-01-29 06:00:00,0.088,0,11.86,225,9.77,8.57,1003.46,7.35,4.87,0.92
2013-01-29 06:30:00,0.112,0,11.86,225,9.77,8.57,1003.46,7.35,4.87,0.92
2013-01-29 07:00:00,0.099,0,10.77,224,9.93,8.84,1003.27,7.81,4.25,0.93
2013-01-29 07:30:00,0.098,0,10.77,224,9.93,8.84,1003.27,7.81,4.25,0.93
2013-01-29 08:00:00,0.114,0,12.05,228,10.51,9.36,1003.36,10.51,4.65,0.93
2013-01-29 08:30:00,0.084,0,12.05,228,10.51,9.36,1003.36,10.51,4.65,0.93
2013-01-29 09:00:00,0.155,0,10.88,223,11.48,10.32,1003.72,11.48,5.11,0.93
2013-01-29 09:30:00,0.077,0,10.88,223,11.48,10.32,1003.72,11.48,5.11,0.93
2013-01-29 10:00:00,0.912,0,11.62,218,12.37,10.87,1003.72,12.37,6.21,0.91
2013-01-29 10:30:00,0.271,0,11.62,218,12.37,10.87,1003.72,12.37,6.21,0.91
2013-01-29 11:00:00,0.151,0,12.91,222,12.58,10.97,1003.98,12.58,6.53,0.9
2013-01-29 11:30:00,0.23,0,12.91,222,12.58,10.97,1003.98,12.58,6.53,0.9
2013-01-29 12:00:00,0.157,0,11.7,223,12.96,11.03,1003.97,12.96,7.2,0.88
2013-01-29 12:30:00,0.101,0,11.7,223,12.96,11.03,1003.97,12.96,7.2,0.88
2013-01-29 13:00:00,0.096,0,12.31,224,13.01,11.51,1003.68,13.01,7.28,0.91
2013-01-29 13:30:00,0.115,0,12.31,224,13.01,11.51,1003.68,13.01,7.28,0.91
2013-01-29 14:00:00,0.112,0,13.07,229,13.06,11.45,1003.42,13.06,7.81,0.9
2013-01-29 14:30:00,0.613,0,13.07,229,13.06,11.45,1003.42,13.06,7.81,0.9
2013-01-29 15:00:00,0.086,0,11.27,228,13.09,11.43,1003.11,13.09,8.07,0.9
2013-01-29 15:30:00,0.128,0,11.27,228,13.09,11.43,1003.11,13.09,8.07,0.9
2013-01-29 16:00:00,0.107,0,11.07,227,13.08,11.44,1002.8,13.08,8.83,0.9
2013-01-29 16:30:00,0.125,0,11.07,227,13.08,11.44,1002.8,13.08,8.83,0.9
2013-01-29 17:00:00,0.071,0,11.31,226,13.04,10.91,1002.91,13.04,9.54,0.87
2013-01-29 17:30:00,0.372,0,11.31,226,13.04,10.91,1002.91,13.04,9.54,0.87
2013-01-29 18:00:00,0.226,0,10.4,218,12.67,11.29,1002.77,12.67,8.83,0.91
2013-01-29 18:30:00,0.185,0,10.4,218,12.67,11.29,1002.77,12.67,8.83,0.91
2013-01-29 19:00:00,0.166,0,9.46,220,12.62,11.02,1002.66,12.62,9.14,0.9
2013-01-29 19:30:00,0.19,0,9.46,220,12.62,11.02,1002.66,12.62,9.14,0.9
2013-01-29 20:00:00,0.623,0,6.28,218,12.89,10.95,1002.38,12.89,9.36,0.88
2013-01-29 20:30:00,0.726,0,6.28,218,12.89,10.95,1002.38,12.89,9.36,0.88
2013-01-29 21:00:00,0.257,0,9.19,220,12.53,11.02,1002.16,12.53,9.36,0.9
2013-01-29 21:30:00,0.241,0,9.19,220,12.53,11.02,1002.16,12.53,9.36,0.9
2013-01-29 22:00:00,0.263,0,6.36,218,12.44,11.02,1001.95,12.44,8.48,0.91
2013-01-29 22:30:00,0.266,0,6.36,218,12.44,11.02,1001.95,12.44,8.48,0.91
